,Unnamed: 0,SRC_AIRPT_ID,SRCNAME,DESTIN_AIRPT_ID,DESTINNAME,seconds,meters,SRCIATA,DESTINIATA,SRC_AIRPT,DESTN_AIRPT,EQPT,Population,Incoming,Outgoing
4792,7969,3578,Lovell Field,3670,Dallas Fort Worth International Airport,42519,1309525,CHA,DFW,CHA,DFW,ER4 ERD,12895230.0,162,8
4793,7969,3578,Lovell Field,3670,Dallas Fort Worth International Airport,42519,1309525,CHA,DFW,CHA,DFW,ERD,12895230.0,162,8
4795,7970,3578,Lovell Field,3830,Chicago O'Hare International Airport,33757,1019319,CHA,ORD,CHA,ORD,ER4 ERD,19161134.0,165,8
4796,7971,4015,Charlottesville Albemarle Airport,3876,Charlotte Douglas International Airport,16111,451015,CHO,CLT,CHO,CLT,DH8 CRJ DH3,1745524.0,121,6
4797,7971,4015,Charlottesville Albemarle Airport,3876,Charlotte Douglas International Airport,16111,451015,CHO,CLT,CHO,CLT,CRJ,1745524.0,121,6
4799,7972,4015,Charlottesville Albemarle Airport,3697,La Guardia Airport,20886,564344,CHO,LGA,CHO,LGA,CR7,38139592.0,72,6
4800,7972,4015,Charlottesville Albemarle Airport,3697,La Guardia Airport,20886,564344,CHO,LGA,CHO,LGA,ERD,38139592.0,72,6
4802,7973,4015,Charlottesville Albemarle Airport,3830,Chicago O'Hare International Airport,42178,1231526,CHO,ORD,CHO,ORD,CRJ,19161134.0,165,6
4803,7974,4015,Charlottesville Albemarle Airport,3752,Philadelphia International Airport,14252,379281,CHO,PHL,CHO,PHL,DH3,11936504.0,98,6
4804,7974,4015,Charlottesville Albemarle Airport,3752,Philadelphia International Airport,14252,379281,CHO,PHL,CHO,PHL,DH8,11936504.0,98,6
4805,7975,3806,Charleston Air Force Base-International Airport,3876,Charlotte Douglas International Airport,10838,327233,CHS,CLT,CHS,CLT,319 CR7 DH8,1745524.0,121,20
4806,7975,3806,Charleston Air Force Base-International Airport,3876,Charlotte Douglas International Airport,10838,327233,CHS,CLT,CHS,CLT,319 CR7 CRJ,1745524.0,121,20
4808,7976,3806,Charleston Air Force Base-International Airport,3520,Ronald Reagan Washington National Airport,27125,840399,CHS,DCA,CHS,DCA,E70 CRJ E75,10952482.0,93,20
4810,7977,3806,Charleston Air Force Base-International Airport,3670,Dallas Fort Worth International Airport,58040,1757604,CHS,DFW,CHS,DFW,ER4 ERD,12895230.0,162,20
4812,7978,3806,Charleston Air Force Base-International Airport,3576,Miami International Airport,30806,951978,CHS,MIA,CHS,MIA,ER4,11094102.0,69,20
4813,7979,3806,Charleston Air Force Base-International Airport,3752,Philadelphia International Airport,34683,1049549,CHS,PHL,CHS,PHL,CRJ,11936504.0,98,20
4814,7979,3806,Charleston Air Force Base-International Airport,3752,Philadelphia International Airport,34683,1049549,CHS,PHL,CHS,PHL,E75 CRJ,11936504.0,98,20
4816,7980,4043,The Eastern Iowa Airport,3670,Dallas Fort Worth International Airport,43798,1377884,CID,DFW,CID,DFW,ER4 CRJ,12895230.0,162,11
4818,7981,4043,The Eastern Iowa Airport,3830,Chicago O'Hare International Airport,12713,382828,CID,ORD,CID,ORD,CR7 ER4 CRJ ERJ E70,19161134.0,165,11
4819,7981,4043,The Eastern Iowa Airport,3830,Chicago O'Hare International Airport,12713,382828,CID,ORD,CID,ORD,ER4,19161134.0,165,11
4820,7982,3486,Cleveland Hopkins International Airport,3876,Charlotte Douglas International Airport,28436,838260,CLE,CLT,CLE,CLT,319,1745524.0,121,55
4821,7982,3486,Cleveland Hopkins International Airport,3876,Charlotte Douglas International Airport,28436,838260,CLE,CLT,CLE,CLT,ERJ,1745524.0,121,55
4822,7982,3486,Cleveland Hopkins International Airport,3876,Charlotte Douglas International Airport,28436,838260,CLE,CLT,CLE,CLT,319 CR7,1745524.0,121,55
4824,7983,3486,Cleveland Hopkins International Airport,3670,Dallas Fort Worth International Airport,62638,1916223,CLE,DFW,CLE,DFW,ERJ CRJ,12895230.0,162,55
4825,7983,3486,Cleveland Hopkins International Airport,3670,Dallas Fort Worth International Airport,62638,1916223,CLE,DFW,CLE,DFW,319,12895230.0,162,55
4827,7984,3486,Cleveland Hopkins International Airport,3797,John F Kennedy International Airport,27301,780043,CLE,JFK,CLE,JFK,ERJ,38139592.0,72,55
4828,7984,3486,Cleveland Hopkins International Airport,3797,John F Kennedy International Airport,27301,780043,CLE,JFK,CLE,JFK,ER4,38139592.0,72,55
4830,7985,3486,Cleveland Hopkins International Airport,3576,Miami International Airport,65416,2014702,CLE,MIA,CLE,MIA,ER4,11094102.0,69,55
4831,7986,3486,Cleveland Hopkins International Airport,3830,Chicago O'Hare International Airport,19460,563143,CLE,ORD,CLE,ORD,CR7 ER4 ERD,19161134.0,165,55
4832,7986,3486,Cleveland Hopkins International Airport,3830,Chicago O'Hare International Airport,19460,563143,CLE,ORD,CLE,ORD,73G 319 738 320,19161134.0,165,55
4833,7986,3486,Cleveland Hopkins International Airport,3830,Chicago O'Hare International Airport,19460,563143,CLE,ORD,CLE,ORD,ER4 CR7 ERD,19161134.0,165,55
4835,7987,3486,Cleveland Hopkins International Airport,3752,Philadelphia International Airport,23863,705579,CLE,PHL,CLE,PHL,E75 CRJ E70 CR9,11936504.0,98,55
4836,7988,3715,Easterwood Field,3670,Dallas Fort Worth International Airport,10822,313019,CLL,DFW,CLL,DFW,ER4 ERD CRJ,12895230.0,162,2
4837,7988,3715,Easterwood Field,3670,Dallas Fort Worth International Airport,10822,313019,CLL,DFW,CLL,DFW,ER4 ERD,12895230.0,162,2
4839,7989,3876,Charlotte Douglas International Airport,4355,Lehigh Valley International Airport,30396,905855,CLT,ABE,CLT,ABE,CR7 CRJ CR9,816012.0,9,122
4840,7990,3876,Charlotte Douglas International Airport,3658,Augusta Regional At Bush Field,9142,274227,CLT,AGS,CLT,AGS,DH8,539154.0,3,122
4841,7990,3876,Charlotte Douglas International Airport,3658,Augusta Regional At Bush Field,9142,274227,CLT,AGS,CLT,AGS,CRJ,539154.0,3,122
4843,7991,3876,Charlotte Douglas International Airport,3864,Albany International Airport,41895,1254624,CLT,ALB,CLT,ALB,319,857592.0,21,122
4845,7993,3876,Charlotte Douglas International Airport,3673,Austin Bergstrom International Airport,62409,1910224,CLT,AUS,CLT,AUS,CR9,1705075.0,40,122
4846,7994,3876,Charlotte Douglas International Airport,4007,Asheville Regional Airport,6363,168116,CLT,AVL,CLT,AVL,DH8 DH3,412672.0,8,122
4847,7994,3876,Charlotte Douglas International Airport,4007,Asheville Regional Airport,6363,168116,CLT,AVL,CLT,AVL,DH3 CR9 CR7 CRJ DH8,412672.0,8,122
4848,7995,3876,Charlotte Douglas International Airport,4286,Wilkes Barre Scranton International Airport,31779,950259,CLT,AVP,CLT,AVP,CRJ CR9,549454.0,6,122
4849,7995,3876,Charlotte Douglas International Airport,4286,Wilkes Barre Scranton International Airport,31779,950259,CLT,AVP,CLT,AVP,CRJ,549454.0,6,122
4851,7996,3876,Charlotte Douglas International Airport,3825,Bradley International Airport,41611,1219267,CLT,BDL,CLT,BDL,319 321 320,1195998.0,28,122
4853,7997,3876,Charlotte Douglas International Airport,3811,Birmingham-Shuttlesworth International Airport,20658,612585,CLT,BHM,CLT,BHM,CRJ,1131070.0,19,122
4854,7998,3876,Charlotte Douglas International Airport,3690,Nashville International Airport,23464,649578,CLT,BNA,CLT,BNA,319 CR7,1582264.0,46,122
4855,7998,3876,Charlotte Douglas International Airport,3690,Nashville International Airport,23464,649578,CLT,BNA,CLT,BNA,CR7 319,1582264.0,46,122
4857,7999,3876,Charlotte Douglas International Airport,3448,General Edward Lawrence Logan International Airport,46243,1356716,CLT,BOS,CLT,BOS,E90,9177360.0,81,122
4858,7999,3876,Charlotte Douglas International Airport,3448,General Edward Lawrence Logan International Airport,46243,1356716,CLT,BOS,CLT,BOS,321 319 320,9177360.0,81,122
4860,8000,3876,Charlotte Douglas International Airport,3846,Baton Rouge Metropolitan Airport,40513,1232083,CLT,BTR,CLT,BTR,CRJ,786947.0,4,122
4861,8001,3876,Charlotte Douglas International Airport,3820,Buffalo Niagara International Airport,36471,1069690,CLT,BUF,CLT,BUF,319 320 737,1123804.0,21,122
4862,8001,3876,Charlotte Douglas International Airport,3820,Buffalo Niagara International Airport,36471,1069690,CLT,BUF,CLT,BUF,319 320 734,1123804.0,21,122
4864,8003,3876,Charlotte Douglas International Airport,1957,Philip S. W. Goldson International Airport,169033,4307490,CLT,BZE,CLT,BZE,319,,7,122
4865,8004,3876,Charlotte Douglas International Airport,3561,Columbia Metropolitan Airport,5874,169239,CLT,CAE,CLT,CAE,DH8,744730.0,10,122
4866,8004,3876,Charlotte Douglas International Airport,3561,Columbia Metropolitan Airport,5874,169239,CLT,CAE,CLT,CAE,DH3 CRJ,744730.0,10,122
4868,8005,3876,Charlotte Douglas International Airport,4112,Akron Canton Regional Airport,25643,755775,CLT,CAK,CLT,CAK,CRJ CR7,699935.0,14,122
4870,8005,3876,Charlotte Douglas International Airport,4112,Akron Canton Regional Airport,25643,755775,CLT,CAK,CLT,CAK,CRJ,699935.0,14,122
4871,8006,3876,Charlotte Douglas International Airport,3578,Lovell Field,18581,546913,CLT,CHA,CLT,CHA,DH8 CRJ,524303.0,8,122
4872,8006,3876,Charlotte Douglas International Airport,3578,Lovell Field,18581,546913,CLT,CHA,CLT,CHA,CRJ,524303.0,8,122
4873,8007,3876,Charlotte Douglas International Airport,4015,Charlottesville Albemarle Airport,16159,452349,CLT,CHO,CLT,CHO,DH3 DH8,196766.0,7,122
4874,8007,3876,Charlotte Douglas International Airport,4015,Charlottesville Albemarle Airport,16159,452349,CLT,CHO,CLT,CHO,CRJ,196766.0,7,122
4875,8008,3876,Charlotte Douglas International Airport,3806,Charleston Air Force Base-International Airport,10842,327522,CLT,CHS,CLT,CHS,DH8 319 CR7,659191.0,26,122
4876,8008,3876,Charlotte Douglas International Airport,3806,Charleston Air Force Base-International Airport,10842,327522,CLT,CHS,CLT,CHS,CR7 319 CRJ,659191.0,26,122
4880,8009,3876,Charlotte Douglas International Airport,3486,Cleveland Hopkins International Airport,28497,839710,CLT,CLE,CLT,CLE,ERJ,2091286.0,57,122
4882,8009,3876,Charlotte Douglas International Airport,3486,Cleveland Hopkins International Airport,28497,839710,CLT,CLE,CLT,CLE,319,2091286.0,57,122
4886,8010,3876,Charlotte Douglas International Airport,3759,John Glenn Columbus International Airport,24524,698798,CLT,CMH,CLT,CMH,CR9 E75 CR7 CRJ E70,1801848.0,34,122
4887,8011,3876,Charlotte Douglas International Airport,4285,Yeager Airport,15410,433955,CLT,CRW,CLT,CRW,DH3 DH8,304214.0,9,122
4888,8011,3876,Charlotte Douglas International Airport,4285,Yeager Airport,15410,433955,CLT,CRW,CLT,CRW,CRJ,304214.0,9,122
4889,8012,3876,Charlotte Douglas International Airport,1852,Cancún International Airport,173490,4475572,CLT,CUN,CLT,CUN,321 320 737,,32,122
4890,8012,3876,Charlotte Douglas International Airport,1852,Cancún International Airport,173490,4475572,CLT,CUN,CLT,CUN,321 320 734,,32,122
4891,8013,3876,Charlotte Douglas International Airport,3488,Cincinnati Northern Kentucky International Airport,27306,757167,CLT,CVG,CLT,CVG,CRJ CR9,2171896.0,45,122
4892,8013,3876,Charlotte Douglas International Airport,3488,Cincinnati Northern Kentucky International Airport,27306,757167,CLT,CVG,CLT,CVG,ERJ CRJ,2171896.0,45,122
4893,8013,3876,Charlotte Douglas International Airport,3488,Cincinnati Northern Kentucky International Airport,27306,757167,CLT,CVG,CLT,CVG,CRJ,2171896.0,45,122
4895,8014,3876,Charlotte Douglas International Airport,1800,Cozumel International Airport,177211,4479416,CLT,CZM,CLT,CZM,319,,6,122
4897,8015,3876,Charlotte Douglas International Airport,3950,Daytona Beach International Airport,24746,769959,CLT,DAB,CLT,DAB,CR7,,2,122
4898,8016,3876,Charlotte Douglas International Airport,3627,James M Cox Dayton International Airport,26537,762700,CLT,DAY,CLT,DAY,CRJ,835063.0,16,122
4899,8016,3876,Charlotte Douglas International Airport,3627,James M Cox Dayton International Airport,26537,762700,CLT,DAY,CLT,DAY,CRJ CR7,835063.0,16,122
4900,8017,3876,Charlotte Douglas International Airport,3520,Ronald Reagan Washington National Airport,21216,645292,CLT,DCA,CLT,DCA,319 320 CRJ E90,10952482.0,93,122
4901,8017,3876,Charlotte Douglas International Airport,3520,Ronald Reagan Washington National Airport,21216,645292,CLT,DCA,CLT,DCA,319 320 E90,10952482.0,93,122
4903,8018,3876,Charlotte Douglas International Airport,3751,Denver International Airport,82501,2500527,CLT,DEN,CLT,DEN,321 320,,158,122
4904,8019,3876,Charlotte Douglas International Airport,3670,Dallas Fort Worth International Airport,54714,1672057,CLT,DFW,CLT,DFW,M80 321 319 M83 320 737 757,12895230.0,162,122
4905,8019,3876,Charlotte Douglas International Airport,3670,Dallas Fort Worth International Airport,54714,1672057,CLT,DFW,CLT,DFW,M80 321 319 M83 320 734 752,12895230.0,162,122
4907,8020,3876,Charlotte Douglas International Airport,3729,Des Moines International Airport,57716,1706890,CLT,DSM,CLT,DSM,CR9,562906.0,17,122
4911,8021,3876,Charlotte Douglas International Airport,3645,Detroit Metropolitan Wayne County Airport,34871,994520,CLT,DTW,CLT,DTW,M90 320 M88,8806874.0,120,122
4913,8021,3876,Charlotte Douglas International Airport,3645,Detroit Metropolitan Wayne County Airport,34871,994520,CLT,DTW,CLT,DTW,319 321 320,8806874.0,120,122
4914,8022,3876,Charlotte Douglas International Airport,3730,Coastal Carolina Regional Airport,15578,450255,CLT,EWN,CLT,EWN,DH8 CRJ DH3,121022.0,2,122
4915,8022,3876,Charlotte Douglas International Airport,3730,Coastal Carolina Regional Airport,15578,450255,CLT,EWN,CLT,EWN,DH3 CRJ DH8 CR7,121022.0,2,122
4916,8023,3876,Charlotte Douglas International Airport,3494,Newark Liberty International Airport,33174,992824,CLT,EWR,CLT,EWR,321 320 737 319,19069796.0,97,122
4917,8023,3876,Charlotte Douglas International Airport,3494,Newark Liberty International Airport,33174,992824,CLT,EWR,CLT,EWR,ERJ E70,19069796.0,97,122
4918,8023,3876,Charlotte Douglas International Airport,3494,Newark Liberty International Airport,33174,992824,CLT,EWR,CLT,EWR,321 320 734 319,19069796.0,97,122
4919,8024,3876,Charlotte Douglas International Airport,5738,Fayetteville Regional Grannis Field,9723,243546,CLT,FAY,CLT,FAY,DH8,360355.0,4,122
4920,8024,3876,Charlotte Douglas International Airport,5738,Fayetteville Regional Grannis Field,9723,243546,CLT,FAY,CLT,FAY,CRJ,360355.0,4,122
4921,8025,3876,Charlotte Douglas International Airport,3533,Fort Lauderdale Hollywood International Airport,36402,1152736,CLT,FLL,CLT,FLL,320 737 321 319,5547051.0,73,122
4922,8025,3876,Charlotte Douglas International Airport,3533,Fort Lauderdale Hollywood International Airport,36402,1152736,CLT,FLL,CLT,FLL,320 734 321 319,5547051.0,73,122
4923,8026,3876,Charlotte Douglas International Airport,3879,Florence Regional Airport,8593,197944,CLT,FLO,CLT,FLO,DH3 DH8,200653.0,1,122
4924,8026,3876,Charlotte Douglas International Airport,3879,Florence Regional Airport,8593,197944,CLT,FLO,CLT,FLO,DH8 CRJ DH3,200653.0,1,122
4926,8027,3876,Charlotte Douglas International Airport,3472,Gainesville Regional Airport,23895,727497,CLT,GNV,CLT,GNV,CRJ,260690.0,5,122
4928,8028,3876,Charlotte Douglas International Airport,4038,Gulfport Biloxi International Airport,33498,1023255,CLT,GPT,CLT,GPT,CR7 CRJ,238772.0,4,122
4929,8029,3876,Charlotte Douglas International Airport,4008,Piedmont Triad International Airport,5638,167755,CLT,GSO,CLT,GSO,DH8 CR9,714765.0,15,122
4930,8029,3876,Charlotte Douglas International Airport,4008,Piedmont Triad International Airport,5638,167755,CLT,GSO,CLT,GSO,CRJ,714765.0,15,122
4931,8030,3876,Charlotte Douglas International Airport,4034,Greenville Spartanburg International Airport,4856,135285,CLT,GSP,CLT,GSP,DH3 DH8,639617.0,20,122
4932,8030,3876,Charlotte Douglas International Airport,4034,Greenville Spartanburg International Airport,4856,135285,CLT,GSP,CLT,GSP,CRJ,639617.0,20,122
4933,8031,3876,Charlotte Douglas International Airport,8314,Hilton Head Airport,14264,406938,CLT,HHH,CLT,HHH,DH3,,2,122
4934,8031,3876,Charlotte Douglas International Airport,8314,Hilton Head Airport,14264,406938,CLT,HHH,CLT,HHH,DH8,,2,122
4936,8032,3876,Charlotte Douglas International Airport,3589,Westchester County Airport,36226,1066119,CLT,HPN,CLT,HPN,CRJ,,15,122
4937,8033,3876,Charlotte Douglas International Airport,4113,Huntsville International Carl T Jones Field,24420,670730,CLT,HSV,CLT,HSV,CR7,406316.0,9,122
4938,8033,3876,Charlotte Douglas International Airport,4113,Huntsville International Carl T Jones Field,24420,670730,CLT,HSV,CLT,HSV,CRJ CR7,406316.0,9,122
4939,8034,3876,Charlotte Douglas International Airport,3714,Washington Dulles International Airport,22072,601161,CLT,IAD,CLT,IAD,CR7,10952482.0,89,122
4940,8034,3876,Charlotte Douglas International Airport,3714,Washington Dulles International Airport,22072,601161,CLT,IAD,CLT,IAD,ERJ CR7,10952482.0,89,122
4941,8034,3876,Charlotte Douglas International Airport,3714,Washington Dulles International Airport,22072,601161,CLT,IAD,CLT,IAD,CR7 CR9,10952482.0,89,122
4942,8035,3876,Charlotte Douglas International Airport,3550,George Bush Intercontinental Houston Airport,54579,1673224,CLT,IAH,CLT,IAH,737 319 321 320,5867489.0,138,122
4943,8035,3876,Charlotte Douglas International Airport,3550,George Bush Intercontinental Houston Airport,54579,1673224,CLT,IAH,CLT,IAH,ERJ E70,5867489.0,138,122
4944,8035,3876,Charlotte Douglas International Airport,3550,George Bush Intercontinental Houston Airport,54579,1673224,CLT,IAH,CLT,IAH,734 319 321 320,5867489.0,138,122
4945,8036,3876,Charlotte Douglas International Airport,3845,Wilmington International Airport,12708,350234,CLT,ILM,CLT,ILM,319,354525.0,5,122
4946,8036,3876,Charlotte Douglas International Airport,3845,Wilmington International Airport,12708,350234,CLT,ILM,CLT,ILM,319 CRJ CR7,354525.0,5,122
4948,8037,3876,Charlotte Douglas International Airport,3585,Indianapolis International Airport,32851,950277,CLT,IND,CLT,IND,319,1743658.0,34,122
4949,8038,3876,Charlotte Douglas International Airport,3580,Jackson-Medgar Wiley Evers International Airport,32520,985391,CLT,JAN,CLT,JAN,CRJ CR7,540866.0,9,122
4950,8038,3876,Charlotte Douglas International Airport,3580,Jackson-Medgar Wiley Evers International Airport,32520,985391,CLT,JAN,CLT,JAN,CRJ,540866.0,9,122
4951,8039,3876,Charlotte Douglas International Airport,3712,Jacksonville International Airport,19377,604981,CLT,JAX,CLT,JAX,319 737,1328144.0,25,122
4952,8039,3876,Charlotte Douglas International Airport,3712,Jacksonville International Airport,19377,604981,CLT,JAX,CLT,JAX,319 734,1328144.0,25,122
4954,8040,3876,Charlotte Douglas International Airport,3797,John F Kennedy International Airport,35012,1032503,CLT,JFK,CLT,JFK,E90,38139592.0,72,122
4955,8040,3876,Charlotte Douglas International Airport,3797,John F Kennedy International Airport,35012,1032503,CLT,JFK,CLT,JFK,ERJ,38139592.0,72,122
4956,8040,3876,Charlotte Douglas International Airport,3797,John F Kennedy International Airport,35012,1032503,CLT,JFK,CLT,JFK,321 319,38139592.0,72,122
4958,8041,3876,Charlotte Douglas International Airport,3877,McCarran International Airport,114156,3537831,CLT,LAS,CLT,LAS,321,1902834.0,126,122
